Date,Views,Monetizable views,Unique viewers,Total estimated earnings,AFV earnings,YouTube earnings,YouTube rental earnings,Subscribers net change,Subscribers gained,Subscribers lost,Total ratings,Dislikes,Likes,Favorites net change,Favorites added,Favorites removed,Comments,Shares,Call-to-Action Clicks,Call-to-Action Impressions,Call-to-Action Click through rate,Total engagement
"Dec 18, 2011",38,0,28,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 17, 2011",43,0,29,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 16, 2011",40,0,25,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 15, 2011",45,0,26,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 14, 2011",96,0,74,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 13, 2011",94,0,64,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 12, 2011",72,0,52,$0,$0,$0,$0,0,0,0,1,0,1,1,1,0,0,0,,,0.00,2
"Dec 11, 2011",94,0,69,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 10, 2011",96,0,77,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 09, 2011",81,0,66,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 08, 2011",82,0,62,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 07, 2011",51,0,40,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,1,,,0.00,1
"Dec 06, 2011",64,0,47,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 05, 2011",78,0,58,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 04, 2011",78,0,61,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 03, 2011",65,0,43,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 02, 2011",84,0,59,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Dec 01, 2011",60,0,43,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 30, 2011",77,0,40,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Nov 29, 2011",69,0,55,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 28, 2011",66,0,50,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Nov 27, 2011",64,0,44,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 26, 2011",61,0,39,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 25, 2011",60,0,41,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 24, 2011",76,0,50,$0,$0,$0,$0,1,1,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 23, 2011",100,0,62,$0,$0,$0,$0,1,1,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 22, 2011",75,0,49,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 21, 2011",62,0,38,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 20, 2011",103,0,56,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 19, 2011",97,0,60,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 18, 2011",97,0,67,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,1,0,,,0.00,1
"Nov 17, 2011",103,0,58,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Nov 16, 2011",88,0,59,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Nov 15, 2011",68,0,40,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 14, 2011",107,0,65,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,1,,,0.00,1
"Nov 13, 2011",104,0,74,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 12, 2011",98,0,70,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 11, 2011",81,0,51,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,1,0,,,0.00,2
"Nov 10, 2011",70,0,54,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Nov 09, 2011",102,0,70,$0,$0,$0,$0,0,0,0,1,1,0,0,0,0,0,0,,,0.00,1
"Nov 08, 2011",90,0,58,$0,$0,$0,$0,0,0,0,1,0,1,0,0,0,0,0,,,0.00,1
"Nov 07, 2011",103,0,65,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 06, 2011",93,0,60,$0,$0,$0,$0,0,0,0,1,0,1,0,0,0,0,0,,,0.00,1
"Nov 05, 2011",70,0,48,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 04, 2011",73,0,55,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 03, 2011",101,0,61,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 02, 2011",119,0,83,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Nov 01, 2011",108,0,81,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Oct 31, 2011",92,0,73,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,1,,,0.00,1
"Oct 30, 2011",105,0,72,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Oct 29, 2011",290,0,198,$0,$0,$0,$0,0,0,0,1,1,0,0,0,0,0,0,,,0.00,1
"Oct 28, 2011",709,0,590,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Oct 27, 2011",335,0,238,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Oct 26, 2011",277,0,180,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Oct 25, 2011",369,0,274,$0,$0,$0,$0,0,0,0,0,0,0,1,1,0,0,0,,,0.00,1
"Oct 24, 2011",271,0,193,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
"Oct 23, 2011",235,0,163,$0,$0,$0,$0,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0
